Country,Code,Year,Renewable electricity (% electricity production)
Mexico,MEX,2003,12.12571491
Mexico,MEX,2004,14.44842434
Mexico,MEX,2005,15.18040189
Mexico,MEX,2006,15.3171678
Mexico,MEX,2007,14.06971132
Mexico,MEX,2008,17.54302582
Mexico,MEX,2009,12.94733225
Mexico,MEX,2010,16.60285189
Mexico,MEX,2011,14.88713113
Mexico,MEX,2012,13.78633636
Mexico,MEX,2013,13.29954326
Mexico,MEX,2014,17.54351633
Micronesia (country),FSM,1992,0
Micronesia (country),FSM,1993,0
Micronesia (country),FSM,1994,0
Micronesia (country),FSM,1995,0
Micronesia (country),FSM,1996,0
Micronesia (country),FSM,1997,0
Micronesia (country),FSM,1998,0
Micronesia (country),FSM,1999,0
Micronesia (country),FSM,2000,0
Micronesia (country),FSM,2001,0
Micronesia (country),FSM,2002,0
Micronesia (country),FSM,2003,0
Micronesia (country),FSM,2004,0
Micronesia (country),FSM,2005,0
Micronesia (country),FSM,2006,0
Micronesia (country),FSM,2007,0
Micronesia (country),FSM,2008,0
Micronesia (country),FSM,2009,0
Micronesia (country),FSM,2010,0
Micronesia (country),FSM,2011,0
Micronesia (country),FSM,2012,0
Micronesia (country),FSM,2013,0
Micronesia (country),FSM,2014,0
Middle East & North Africa,,1990,7.05262711
Middle East & North Africa,,1991,6.786301476
Middle East & North Africa,,1992,6.593235533
Middle East & North Africa,,1993,6.192166432
Middle East & North Africa,,1994,5.436265593
Middle East & North Africa,,1995,5.190495744
Middle East & North Africa,,1996,5.264097223
Middle East & North Africa,,1997,4.985356933
Middle East & North Africa,,1998,4.669535616
Middle East & North Africa,,1999,4.240704948
Middle East & North Africa,,2000,3.697777086
Middle East & North Africa,,2001,3.987833883
Middle East & North Africa,,2002,3.739799878
Middle East & North Africa,,2003,4.235973028
Middle East & North Africa,,2004,4.07996403
Middle East & North Africa,,2005,5.055201323
Middle East & North Africa,,2006,4.913625407
Middle East & North Africa,,2007,4.793481701
Middle East & North Africa,,2008,2.85276245
Middle East & North Africa,,2009,2.888379069
Middle East & North Africa,,2010,3.223074392
Middle East & North Africa,,2011,3.195078417
Middle East & North Africa,,2012,3.232658903
Middle East & North Africa,,2013,3.380373703
Middle East & North Africa,,2014,3.032201149
Middle income,,1990,24.43843537
Middle income,,1991,24.77342902
Middle income,,1992,24.92590284
Middle income,,1993,26.00305387
Middle income,,1994,26.81938117
Middle income,,1995,26.80478296
Middle income,,1996,25.98787248
Middle income,,1997,25.75482492
Middle income,,1998,26.03839912
Middle income,,1999,25.32411451
Middle income,,2000,24.51251131
Middle income,,2001,24.07339783
Middle income,,2002,23.35315265
Middle income,,2003,22.21977517
Middle income,,2004,22.91966119
Middle income,,2005,22.98267734
Middle income,,2006,22.54476814
Middle income,,2007,21.77970819
Middle income,,2008,22.16000013
Middle income,,2009,22.35536883
Middle income,,2010,22.60232044
Middle income,,2011,21.80218619
Middle income,,2012,22.77364994
Middle income,,2013,23.05727085
Middle income,,2014,23.58218044
Moldova,MDA,1990,1.584365945
Moldova,MDA,1991,2.319245082
Moldova,MDA,1992,1.999073788
Moldova,MDA,1993,3.230808995
Moldova,MDA,1994,2.931561742
Moldova,MDA,1995,4.249180328
Moldova,MDA,1996,4.979591837
Moldova,MDA,1997,5.921562548
Moldova,MDA,1998,5.84496124
Moldova,MDA,1999,6.23655914
Moldova,MDA,2000,6.724937567
Moldova,MDA,2001,6.292772492
Moldova,MDA,2002,6.507854307
Moldova,MDA,2003,6.313850276
Moldova,MDA,2004,6.470992104
Moldova,MDA,2005,6.293823038
Moldova,MDA,2006,6.188443861
Moldova,MDA,2007,6.383338977
Moldova,MDA,2008,6.459647957
Moldova,MDA,2009,5.776056793
Moldova,MDA,2010,6.657942091
Moldova,MDA,2011,6.08365019
Moldova,MDA,2012,4.636332299
Moldova,MDA,2013,6.969494545
Moldova,MDA,2014,6.204447767
Mongolia,MNG,1990,0
Mongolia,MNG,1991,0
Mongolia,MNG,1992,0
Mongolia,MNG,1993,0
Mongolia,MNG,1994,0
Mongolia,MNG,1995,0
Mongolia,MNG,1996,0
Mongolia,MNG,1997,0
Mongolia,MNG,1998,0
Mongolia,MNG,1999,0
Mongolia,MNG,2000,0
Mongolia,MNG,2001,0
Mongolia,MNG,2002,0
Mongolia,MNG,2003,0
Mongolia,MNG,2004,0
Mongolia,MNG,2005,0
Mongolia,MNG,2006,0
Mongolia,MNG,2007,0
Mongolia,MNG,2008,0
Mongolia,MNG,2009,0
Mongolia,MNG,2010,0
Mongolia,MNG,2011,0
Mongolia,MNG,2012,0
Mongolia,MNG,2013,1.693227092
Mongolia,MNG,2014,3.162202381
Montenegro,MNE,2005,65.15363128
Montenegro,MNE,2006,59.28184282
Montenegro,MNE,2007,59.8880597
Montenegro,MNE,2008,54.42008487
Montenegro,MNE,2009,75.03623188
Montenegro,MNE,2010,68.37394331
Montenegro,MNE,2011,45.3313253
Montenegro,MNE,2012,51.93389592
Montenegro,MNE,2013,63.47275032
Montenegro,MNE,2014,55.19848771
Morocco,MAR,1990,12.67137516
Morocco,MAR,1991,13.31884845
Morocco,MAR,1992,9.918715917
Morocco,MAR,1993,4.470232089
Morocco,MAR,1994,7.323452485
Morocco,MAR,1995,5.052927555
Morocco,MAR,1996,15.60855001
Morocco,MAR,1997,15.32406386
Morocco,MAR,1998,13.70296114
Morocco,MAR,1999,6.397828616
Morocco,MAR,2000,6.079452694
Morocco,MAR,2001,7.158048651
Morocco,MAR,2002,6.852641943
Morocco,MAR,2003,10.00723851
Morocco,MAR,2004,10.20615645
Morocco,MAR,2005,6.143079316
Morocco,MAR,2006,5.945428917
Morocco,MAR,2007,6.000904659
Morocco,MAR,2008,5.967898833
Morocco,MAR,2009,13.99385197
Morocco,MAR,2010,17.43409936
Morocco,MAR,2011,10.78941054
Morocco,MAR,2012,8.629961588
Morocco,MAR,2013,14.64795845
Morocco,MAR,2014,12.38781048
Mozambique,MOZ,1990,62.55506608
Mozambique,MOZ,1991,68.57749469
Mozambique,MOZ,1992,78.125
Mozambique,MOZ,1993,87.75510204
Mozambique,MOZ,1994,92.65822785
Mozambique,MOZ,1995,92.89215686
Mozambique,MOZ,1996,94.32773109
Mozambique,MOZ,1997,97.21393035
Mozambique,MOZ,1998,99.60664336
Mozambique,MOZ,1999,99.68871595
Mozambique,MOZ,2000,99.54620462
Mozambique,MOZ,2001,99.62978544
Mozambique,MOZ,2002,99.70106986
Mozambique,MOZ,2003,99.66076831
Mozambique,MOZ,2004,99.6073075
Mozambique,MOZ,2005,99.84192699
Mozambique,MOZ,2006,99.86428717
Mozambique,MOZ,2007,99.91913411
Mozambique,MOZ,2008,99.91406095
Mozambique,MOZ,2009,99.92336261
Mozambique,MOZ,2010,99.88599544
Mozambique,MOZ,2011,99.88116459
Mozambique,MOZ,2012,99.86153238
Mozambique,MOZ,2013,97.65693186
Mozambique,MOZ,2014,91.15757439
Myanmar,MMR,1990,48.14366425
Myanmar,MMR,1991,46.32050803
Myanmar,MMR,1992,50.66755674
Myanmar,MMR,1993,50.36927622
Myanmar,MMR,1994,44.9081803
Myanmar,MMR,1995,40.04932182
Myanmar,MMR,1996,41.8504436
Myanmar,MMR,1997,37.93025872
Myanmar,MMR,1998,22.92824354
Myanmar,MMR,1999,22.37551196
Myanmar,MMR,2000,36.96756546
Myanmar,MMR,2001,38.85689913
Myanmar,MMR,2002,41.65351223
Myanmar,MMR,2003,38.24884793
Myanmar,MMR,2004,42.93100374
Myanmar,MMR,2005,49.81715426
Myanmar,MMR,2006,53.9422453
Myanmar,MMR,2007,56.55571183
Myanmar,MMR,2008,61.4768952
Myanmar,MMR,2009,75.47386559
Myanmar,MMR,2010,67.67864245
Myanmar,MMR,2011,76.18565059
Myanmar,MMR,2012,72.36302646
Myanmar,MMR,2013,72.04213277
Myanmar,MMR,2014,62.36490782
Namibia,NAM,1991,95.17638589
Namibia,NAM,1992,98.20512821
Namibia,NAM,1993,82.86203942
Namibia,NAM,1994,76.88787185
Namibia,NAM,1995,96.84030743
Namibia,NAM,1996,95.63269877
Namibia,NAM,1997,95.01557632
Namibia,NAM,1998,97.35034347
Namibia,NAM,1999,96.69148056
Namibia,NAM,2000,99.21819474
Namibia,NAM,2001,100
Namibia,NAM,2002,99.58012596
Namibia,NAM,2003,99.85925405
Namibia,NAM,2004,99.12980421
Namibia,NAM,2005,99.75903614
Namibia,NAM,2006,94.14694894
Namibia,NAM,2007,97.84263959
Namibia,NAM,2008,88.74045802
Namibia,NAM,2009,94.56375839
Namibia,NAM,2010,95.55555556
Namibia,NAM,2011,98.18181818
Namibia,NAM,2012,97.80888618
Namibia,NAM,2013,95.56724267
Namibia,NAM,2014,99.13217623
Nauru,NRU,1990,0
Nauru,NRU,1991,0
Nauru,NRU,1992,0
Nauru,NRU,1993,0
Nauru,NRU,1994,0
Nauru,NRU,1995,0
Nauru,NRU,1996,0
Nauru,NRU,1997,0
Nauru,NRU,1998,0
Nauru,NRU,1999,0
Nauru,NRU,2000,0
Nauru,NRU,2001,0
Nauru,NRU,2002,0
Nauru,NRU,2003,0
Nauru,NRU,2004,0
Nauru,NRU,2005,0
Nauru,NRU,2006,0
Nauru,NRU,2007,0
Nauru,NRU,2008,0
Nauru,NRU,2009,0.469483568
Nauru,NRU,2010,0.442477876
Nauru,NRU,2011,0.432900433
Nauru,NRU,2012,0.421940928
Nauru,NRU,2013,0.411522634
Nauru,NRU,2014,0.215534446
Nepal,NPL,1990,99.88610478
Nepal,NPL,1991,96.56652361
Nepal,NPL,1992,94.69525959
Nepal,NPL,1993,93.35476956
Nepal,NPL,1994,91.98019802
Nepal,NPL,1995,96.90635452
Nepal,NPL,1996,96.72399672
Nepal,NPL,1997,90.84687767
Nepal,NPL,1998,90.48
Nepal,NPL,1999,95.46684709
Nepal,NPL,2000,98.37251356
Nepal,NPL,2001,99.03588645
Nepal,NPL,2002,99.81158738
Nepal,NPL,2003,99.82355536
Nepal,NPL,2004,99.4210091
Nepal,NPL,2005,99.36833794
Nepal,NPL,2006,99.52692868
Nepal,NPL,2007,99.67765043
Nepal,NPL,2008,99.6799431
Nepal,NPL,2009,99.58266453
Nepal,NPL,2010,99.90648379
Nepal,NPL,2011,99.94272623
Nepal,NPL,2012,99.46509009
Nepal,NPL,2013,99.71566676
Nepal,NPL,2014,99.97366342
Netherlands,NLD,1990,1.120393667
Netherlands,NLD,1991,1.256382693
Netherlands,NLD,1992,1.290615474
Netherlands,NLD,1993,1.440449701
Netherlands,NLD,1994,1.580322597
Netherlands,NLD,1995,1.730999051
Netherlands,NLD,1996,2.125891153
Netherlands,NLD,1997,2.331172058
Netherlands,NLD,1998,2.555012896
Netherlands,NLD,1999,2.890913284
Netherlands,NLD,2000,3.315817072
Netherlands,NLD,2001,3.525404909
Netherlands,NLD,2002,4.140402788
Netherlands,NLD,2003,4.092214258
Netherlands,NLD,2004,5.243345782
Netherlands,NLD,2005,7.4508862
Netherlands,NLD,2006,8.146064574
Netherlands,NLD,2007,7.21057386
Netherlands,NLD,2008,8.861759893
Netherlands,NLD,2009,9.531097448
Netherlands,NLD,2010,9.387943322
Netherlands,NLD,2011,10.81228118
Netherlands,NLD,2012,12.11446495
Netherlands,NLD,2013,11.97511205
Netherlands,NLD,2014,11.32104663
New Caledonia,NCL,1990,40.19180471
New Caledonia,NCL,1991,29.31623932
New Caledonia,NCL,1992,24.74977252
New Caledonia,NCL,1993,18.8976378
New Caledonia,NCL,1994,20.7957958
New Caledonia,NCL,1995,16.18374558
New Caledonia,NCL,1996,26.53198653
New Caledonia,NCL,1997,23.88451444
New Caledonia,NCL,1998,24.95285984
New Caledonia,NCL,1999,29.13580247
New Caledonia,NCL,2000,27.29483283
New Caledonia,NCL,2001,21.63100058
New Caledonia,NCL,2002,18.75357347
New Caledonia,NCL,2003,18.65756542
New Caledonia,NCL,2004,20.08343266
New Caledonia,NCL,2005,18.95910781
New Caledonia,NCL,2006,16.88034188
New Caledonia,NCL,2007,22.17030114
New Caledonia,NCL,2008,26.40646602
New Caledonia,NCL,2009,22.60104906
New Caledonia,NCL,2010,15.01302114
New Caledonia,NCL,2011,18.71026941
New Caledonia,NCL,2012,20.1582237
New Caledonia,NCL,2013,20.43930783
New Caledonia,NCL,2014,13.35092912
New Zealand,NZL,1990,80.00619867
New Zealand,NZL,1991,77.18945219
New Zealand,NZL,1992,72.58770596
New Zealand,NZL,1993,77.02407002
New Zealand,NZL,1994,82.05216493
New Zealand,NZL,1995,83.85280905
New Zealand,NZL,1996,79.06396512
New Zealand,NZL,1997,70.09350831
New Zealand,NZL,1998,75.6460704
New Zealand,NZL,1999,69.52428802
New Zealand,NZL,2000,71.50100645
New Zealand,NZL,2001,63.55503892
New Zealand,NZL,2002,69.47746683
New Zealand,NZL,2003,65.9955367
New Zealand,NZL,2004,71.85742854
New Zealand,NZL,2005,64.23617576
New Zealand,NZL,2006,64.47869364
New Zealand,NZL,2007,65.5717845
New Zealand,NZL,2008,64.24106939
New Zealand,NZL,2009,71.70736198
New Zealand,NZL,2010,73.16382922
New Zealand,NZL,2011,76.03958169
New Zealand,NZL,2012,71.86398554
New Zealand,NZL,2013,74.26094996
New Zealand,NZL,2014,79.11739719
Nicaragua,NIC,1990,61.35895676
Nicaragua,NIC,1991,60.2521566
Nicaragua,NIC,1992,50.9456986
Nicaragua,NIC,1993,57.00288184
Nicaragua,NIC,1994,48.45360825
Nicaragua,NIC,1995,45.44474394
Nicaragua,NIC,1996,43.5022579
Nicaragua,NIC,1997,41.7603912
Nicaragua,NIC,1998,27.84642542
Nicaragua,NIC,1999,27.37765466
Nicaragua,NIC,2000,21.395151
Nicaragua,NIC,2001,19.8015873
Nicaragua,NIC,2002,24.58015267
Nicaragua,NIC,2003,27.05627706
Nicaragua,NIC,2004,27.72073922
Nicaragua,NIC,2005,34.61160275
Nicaragua,NIC,2006,30.05743459
Nicaragua,NIC,2007,28.99002494
Nicaragua,NIC,2008,35.52514133
Nicaragua,NIC,2009,30.90066609
Nicaragua,NIC,2010,37.00464608
Nicaragua,NIC,2011,33.9958159
Nicaragua,NIC,2012,42.81815927
Nicaragua,NIC,2013,52.34206101
Nicaragua,NIC,2014,53.89288929
Niger,NER,2000,0
Niger,NER,2001,0
Niger,NER,2002,0
Niger,NER,2003,0
Niger,NER,2004,0
Niger,NER,2005,0.516795866
Niger,NER,2006,0.519480519
Niger,NER,2007,0.531914894
Niger,NER,2008,0.748129676
Niger,NER,2009,0.674157303
Niger,NER,2010,0.606060606
Niger,NER,2011,0
Niger,NER,2012,0
Niger,NER,2013,0.58910162
Niger,NER,2014,0.579710145
Nigeria,NGA,1990,32.58560499
Nigeria,NGA,1991,41.8648973
Nigeria,NGA,1992,40.84535526
Nigeria,NGA,1993,38.41433988
Nigeria,NGA,1994,35.81224647
Nigeria,NGA,1995,34.68499716
Nigeria,NGA,1996,33.86074001
Nigeria,NGA,1997,34.70248806
Nigeria,NGA,1998,38.21719277
Nigeria,NGA,1999,38.21244328
Nigeria,NGA,2000,38.21552251
Nigeria,NGA,2001,38.21627215
Nigeria,NGA,2002,38.21768392
Nigeria,NGA,2003,36.90051526
Nigeria,NGA,2004,33.40061792
Nigeria,NGA,2005,33.00055227
Nigeria,NGA,2006,27.10082215
Nigeria,NGA,2007,27.09983462
Nigeria,NGA,2008,27.10090005
Nigeria,NGA,2009,22.90033878
Nigeria,NGA,2010,24.40182229
Nigeria,NGA,2011,21.76148554
Nigeria,NGA,2012,19.71364871
Nigeria,NGA,2013,18.43991275
Nigeria,NGA,2014,17.59131293
North America,,1990,18.1782759
North America,,1991,17.59866988
North America,,1992,17.0180195
North America,,1993,17.43083543
North America,,1994,16.76851221
North America,,1995,17.62531258
North America,,1996,18.56748104
North America,,1997,17.9159749
North America,,1998,16.14106176
North America,,1999,15.84340733
North America,,2000,15.05492992
North America,,2001,13.60714039
North America,,2002,15.30073996
North America,,2003,15.23761237
North America,,2004,14.92196035
North America,,2005,15.04005168
North America,,2006,15.48607542
North America,,2007,14.90521252
North America,,2008,15.61987175
North America,,2009,16.94770068
North America,,2010,16.29525141
North America,,2011,18.58172201
North America,,2012,18.54986537
North America,,2013,19.36256674
North America,,2014,19.52441529
North Korea,PRK,1990,56.31768953
North Korea,PRK,1991,57.03422053
North Korea,PRK,1992,57.48987854
North Korea,PRK,1993,60.18099548
North Korea,PRK,1994,59.74025974
North Korea,PRK,1995,61.73913043
North Korea,PRK,1996,58.68544601
North Korea,PRK,1997,55.44041451
North Korea,PRK,1998,60
North Korea,PRK,1999,55.37634409
North Korea,PRK,2000,52.57731959
North Korea,PRK,2001,52.47524752
North Korea,PRK,2002,53.70145631
North Korea,PRK,2003,55.81483951
North Korea,PRK,2004,56.88799891
North Korea,PRK,2005,57.31494413
North Korea,PRK,2006,56.25139291
North Korea,PRK,2007,61.70143567
North Korea,PRK,2008,60.62486533
North Korea,PRK,2009,59.16599612
North Korea,PRK,2010,61.85376662
North Korea,PRK,2011,68.65702694
North Korea,PRK,2012,70.18091079
North Korea,PRK,2013,75.82369627
North Korea,PRK,2014,72.58920096
Northern Mariana Islands,MNP,1992,0
Northern Mariana Islands,MNP,1993,0
Northern Mariana Islands,MNP,1994,0
Northern Mariana Islands,MNP,1995,0
Northern Mariana Islands,MNP,1996,0
Northern Mariana Islands,MNP,1997,0
Northern Mariana Islands,MNP,1998,0
Northern Mariana Islands,MNP,1999,0
Northern Mariana Islands,MNP,2000,0
Northern Mariana Islands,MNP,2001,0
Northern Mariana Islands,MNP,2002,0
Northern Mariana Islands,MNP,2003,0
Northern Mariana Islands,MNP,2004,0
Northern Mariana Islands,MNP,2005,0
Northern Mariana Islands,MNP,2006,0
Northern Mariana Islands,MNP,2007,0
Northern Mariana Islands,MNP,2008,0
Northern Mariana Islands,MNP,2009,0
Northern Mariana Islands,MNP,2010,0
Northern Mariana Islands,MNP,2011,0
Northern Mariana Islands,MNP,2012,0
Northern Mariana Islands,MNP,2013,0
Northern Mariana Islands,MNP,2014,0
Norway,NOR,1990,99.79195961
Norway,NOR,1991,99.80101842
Norway,NOR,1992,99.81726894
Norway,NOR,1993,99.80370537
Norway,NOR,1994,99.64299387
Norway,NOR,1995,99.66214558
Norway,NOR,1996,99.49951288
Norway,NOR,1997,99.57735262
Norway,NOR,1998,99.61608163
Norway,NOR,1999,99.5608691
Norway,NOR,2000,99.71510971
Norway,NOR,2001,99.52030463
Norway,NOR,2002,99.5830774
Norway,NOR,2003,99.39907565
Norway,NOR,2004,99.35063166
Norway,NOR,2005,99.4717476
Norway,NOR,2006,99.31613074
Norway,NOR,2007,99.13453626
Norway,NOR,2008,99.40296182
Norway,NOR,2009,96.57044259
Norway,NOR,2010,95.7326474
Norway,NOR,2011,96.49442114
Norway,NOR,2012,97.95491121
Norway,NOR,2013,97.70666267
Norway,NOR,2014,97.68760815
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Pakistan,PAK,1990,44.92607438
Pakistan,PAK,1991,44.55886649
Pakistan,PAK,1992,43.25343167
Pakistan,PAK,1993,38.37617976
Pakistan,PAK,1994,42.68135562
Pakistan,PAK,1995,40.74301666
Pakistan,PAK,1996,35.27780127
Pakistan,PAK,1997,35.49191537
Pakistan,PAK,1998,34.31099835
Pakistan,PAK,1999,29.32198237
Pakistan,PAK,2000,25.24223384
Pakistan,PAK,2001,26.15076626
Pakistan,PAK,2002,29.52419951
Pakistan,PAK,2003,33.33415811
Pakistan,PAK,2004,29.97932943
Pakistan,PAK,2005,32.96200963
Pakistan,PAK,2006,32.53438954
Pakistan,PAK,2007,30.00909462
Pakistan,PAK,2008,30.32658051
Pakistan,PAK,2009,29.46086811
Pakistan,PAK,2010,33.70380573
Pakistan,PAK,2011,29.98948365
Pakistan,PAK,2012,31.06059818
Pakistan,PAK,2013,31.00618779
Pakistan,PAK,2014,30.22173686
Palau,PLW,1992,0
Palau,PLW,1993,0
Palau,PLW,1994,0
Palau,PLW,1995,0
Palau,PLW,1996,0
Palau,PLW,1997,0
Palau,PLW,1998,0
Palau,PLW,1999,0
Palau,PLW,2000,0
Palau,PLW,2001,0
Palau,PLW,2002,0
Palau,PLW,2003,0
Palau,PLW,2004,0
Palau,PLW,2005,0
Palau,PLW,2006,0
Palau,PLW,2007,0
Palau,PLW,2008,0
Palau,PLW,2009,0
Palau,PLW,2010,0
Palau,PLW,2011,0
Palau,PLW,2012,0
Palau,PLW,2013,0
Palau,PLW,2014,0
Palestine,PSE,1990,0
Palestine,PSE,1991,0
Palestine,PSE,1992,0
Palestine,PSE,1993,0
Palestine,PSE,1994,0
Palestine,PSE,1995,0
Palestine,PSE,1996,0
Palestine,PSE,1997,0
Palestine,PSE,1998,0
Palestine,PSE,1999,0
Palestine,PSE,2000,0
Palestine,PSE,2001,0
Palestine,PSE,2002,0
Palestine,PSE,2003,0
Palestine,PSE,2004,0
Palestine,PSE,2005,0
Palestine,PSE,2006,0
Palestine,PSE,2007,0
Palestine,PSE,2008,0
Palestine,PSE,2009,0
Palestine,PSE,2010,0
Palestine,PSE,2011,0
Palestine,PSE,2012,0
Palestine,PSE,2013,0
Palestine,PSE,2014,0
Panama,PAN,1990,85.26869598
Panama,PAN,1991,74.40860215
Panama,PAN,1992,66.72407854
Panama,PAN,1993,74.26120114
Panama,PAN,1994,71.97262719
Panama,PAN,1995,69.13895993
Panama,PAN,1996,79.00104603
Panama,PAN,1997,72.17970871
Panama,PAN,1998,51.61059413
Panama,PAN,1999,68.86462882
Panama,PAN,2000,70.43175772
Panama,PAN,2001,49.21935988
Panama,PAN,2002,64.59474778
Panama,PAN,2003,51.00430416
Panama,PAN,2004,66.01284499
Panama,PAN,2005,64.3041016
Panama,PAN,2006,60.17699115
Panama,PAN,2007,57.69826518
Panama,PAN,2008,62.07003891
Panama,PAN,2009,56.68835864
Panama,PAN,2010,57.1041582
Panama,PAN,2011,52.68473536
Panama,PAN,2012,62.93153551
Panama,PAN,2013,57.92587631
Panama,PAN,2014,55.79842791
Papua New Guinea,PNG,1990,25.69832402
Papua New Guinea,PNG,1991,25.69832402
Papua New Guinea,PNG,1992,25.69832402
Papua New Guinea,PNG,1993,25.69832402
Papua New Guinea,PNG,1994,62.42236025
Papua New Guinea,PNG,1995,55.33672173
Papua New Guinea,PNG,1996,53.61000569
Papua New Guinea,PNG,1997,43.69230769
Papua New Guinea,PNG,1998,39.9724011
Papua New Guinea,PNG,1999,55.05861919
Papua New Guinea,PNG,2000,47.07121787
Papua New Guinea,PNG,2001,34.64830666
Papua New Guinea,PNG,2002,32.27036395
Papua New Guinea,PNG,2003,29.23222152
Papua New Guinea,PNG,2004,24.36801881
Papua New Guinea,PNG,2005,32.72251309
Papua New Guinea,PNG,2006,39.33691756
Papua New Guinea,PNG,2007,51.12277632
Papua New Guinea,PNG,2008,50.56980057
Papua New Guinea,PNG,2009,51.2908778
Papua New Guinea,PNG,2010,49.60066097
Papua New Guinea,PNG,2011,49.45444626
Papua New Guinea,PNG,2012,48.53878852
Papua New Guinea,PNG,2013,44.11129767
Papua New Guinea,PNG,2014,44.11129767
Paraguay,PRY,1990,99.97425051
Paraguay,PRY,1991,99.96252257
Paraguay,PRY,1992,99.95947091
Paraguay,PRY,1993,99.95546507
Paraguay,PRY,1994,99.98077821
Paraguay,PRY,1995,99.7182565
Paraguay,PRY,1996,99.96653877
Paraguay,PRY,1997,99.9783737
Paraguay,PRY,1998,99.97838178
Paraguay,PRY,1999,99.97113719
Paraguay,PRY,2000,100
Paraguay,PRY,2001,100
Paraguay,PRY,2002,100
Paraguay,PRY,2003,100
Paraguay,PRY,2004,100
Paraguay,PRY,2005,100
Paraguay,PRY,2006,100
Paraguay,PRY,2007,100
Paraguay,PRY,2008,100
Paraguay,PRY,2009,100
Paraguay,PRY,2010,99.99815041
Paraguay,PRY,2011,99.99826464
Paraguay,PRY,2012,99.99501951
Paraguay,PRY,2013,99.99503155
Paraguay,PRY,2014,99.98914656
Peru,PER,1990,76.80330243
Peru,PER,1991,80.27206187
Peru,PER,1992,74.8513946
Peru,PER,1993,80.41599136
Peru,PER,1994,81.09164251
Peru,PER,1995,80.29608523
Peru,PER,1996,77.92959704
Peru,PER,1997,74.42469494
Peru,PER,1998,74.99327052
Peru,PER,1999,77.06932773
Peru,PER,2000,81.98754645
Peru,PER,2001,85.52314949
Peru,PER,2002,82.91406996
Peru,PER,2003,81.70912581
Peru,PER,2004,72.88806432
Peru,PER,2005,72.26950076
Peru,PER,2006,73.29483149
Peru,PER,2007,66.7100999
Peru,PER,2008,60.13259328
Peru,PER,2009,60.59096845
Peru,PER,2010,57.7208136
Peru,PER,2011,56.76006425
Peru,PER,2012,55.23315543
Peru,PER,2013,53.88025584
Peru,PER,2014,52.19320403
Philippines,PHL,1990,45.42484901
Philippines,PHL,1991,42.50847986
Philippines,PHL,1992,39.1959799
Philippines,PHL,1993,40.24605892
Philippines,PHL,1994,39.97899642
Philippines,PHL,1995,36.84383007
Philippines,PHL,1996,36.93195742
Philippines,PHL,1997,33.43468101
Philippines,PHL,1998,33.62355092
Philippines,PHL,1999,44.49217996
Philippines,PHL,2000,42.89026275
Philippines,PHL,2001,37.2922423
Philippines,PHL,2002,35.64280851
Philippines,PHL,2003,33.41896487
Philippines,PHL,2004,33.73125793
Philippines,PHL,2005,32.3651599
Philippines,PHL,2006,36.02838878
Philippines,PHL,2007,31.59987251
Philippines,PHL,2008,33.9159172
Philippines,PHL,2009,32.58506807
Philippines,PHL,2010,26.29830829
Philippines,PHL,2011,28.65589222
Philippines,PHL,2012,28.44448101
Philippines,PHL,2013,26.40368825
Philippines,PHL,2014,25.59731822
Poland,POL,1990,1.095115872
Poland,POL,1991,1.136158158
Poland,POL,1992,1.238072647
Poland,POL,1993,1.175452841
Poland,POL,1994,1.338394826
Poland,POL,1995,1.426569957
Poland,POL,1996,1.461818491
Poland,POL,1997,1.512754107
Poland,POL,1998,1.799376292
Poland,POL,1999,1.679988
Poland,POL,2000,1.62878735
Poland,POL,2001,1.936390646
Poland,POL,2002,1.941768012
Poland,POL,2003,1.499910005
Poland,POL,2004,2.102261554
Poland,POL,2005,2.476200285
Poland,POL,2006,2.669129905
Poland,POL,2007,3.420235448
Poland,POL,2008,4.271217116
Poland,POL,2009,5.742418327
Poland,POL,2010,6.931102751
Poland,POL,2011,8.053678932
Poland,POL,2012,10.43775624
Poland,POL,2013,10.40531148
Poland,POL,2014,12.51861105
Portugal,PRT,1990,34.74519485
Portugal,PRT,1991,33.148391
Portugal,PRT,1992,18.6716116
Portugal,PRT,1993,30.49311446
Portugal,PRT,1994,37.15297722
Portugal,PRT,1995,28.32237437
Portugal,PRT,1996,45.87363834
Portugal,PRT,1997,41.68961275
Portugal,PRT,1998,36.37087863
Portugal,PRT,1999,20.1434493
Portugal,PRT,2000,29.66891082
Portugal,PRT,2001,34.09504419
Portugal,PRT,2002,21.32092004
Portugal,PRT,2003,38.05378216
Portugal,PRT,2004,27.47005153
Portugal,PRT,2005,17.88343293
Portugal,PRT,2006,32.36577734
Portugal,PRT,2007,34.58290686
Portugal,PRT,2008,32.19194652
Portugal,PRT,2009,36.96495695
Portugal,PRT,2010,52.80773314
Portugal,PRT,2011,46.47510022
