Country,Code,Year,Traditional biofuels,"Other renewables (modern biofuels, geothermal, wave & tidal)",Wind,Solar PV,Hydropower,Total
Philippines,PHL,1971,,0,0,0,,0
Philippines,PHL,1972,,0,0,0,,0
Philippines,PHL,1973,,0,0,0,,0
Philippines,PHL,1974,,0,0,0,,0
Philippines,PHL,1975,,0,0,0,,0
Philippines,PHL,1976,,0,0,0,,0
Philippines,PHL,1977,,0.001,0,0,,0.001
Philippines,PHL,1978,,0.003,0,0,,0.003
Philippines,PHL,1979,,0.63694,0,0,,0.63694
Philippines,PHL,1980,,2.04485,0,0,,2.04485
Philippines,PHL,1981,,3.91219,0,0,,3.91219
Philippines,PHL,1982,,3.90786,0,0,,3.90786
Philippines,PHL,1983,,4.93498,0,0,,4.93498
Philippines,PHL,1984,,5.35846,0,0,,5.35846
Philippines,PHL,1985,,5.94218,0,0,,5.94218
Philippines,PHL,1986,,5.5733,0,0,,5.5733
Philippines,PHL,1987,,4.89597,0,0,,4.89597
Philippines,PHL,1988,,5.22291,0,0,,5.22291
Philippines,PHL,1989,,5.70166,0,0,,5.70166
Philippines,PHL,1990,,5.89576,0,0,,5.89576
Philippines,PHL,1991,,5.75998,0,0,,5.75998
Philippines,PHL,1992,,5.6968,0,0,,5.6968
Philippines,PHL,1993,,5.66725,0,0,,5.66725
Philippines,PHL,1994,,6.31969,0,0,,6.31969
Philippines,PHL,1995,,6.13452,0,0,,6.13452
Philippines,PHL,1996,,6.53873,0,0,,6.53873
Philippines,PHL,1997,,7.43088,0,0,,7.43088
Philippines,PHL,1998,,8.95161,0,0,,8.95161
Philippines,PHL,1999,,10.57669,0,0,,10.57669
Philippines,PHL,2000,,11.31711,0,0,,11.31711
Philippines,PHL,2001,,10.38103,0,0,,10.38103
Philippines,PHL,2002,,10.242493,0,0,,10.242493
Philippines,PHL,2003,,9.822444,0,0,,9.822444
Philippines,PHL,2004,,10.28155,0,0,,10.28155
Philippines,PHL,2005,,9.902443,0.01746,0.001517,,9.92142
Philippines,PHL,2006,,10.465279,0.053235,0.001376,,10.51989
Philippines,PHL,2007,,10.214688,0.057842,0.001309,,10.273839
Philippines,PHL,2008,,10.72278,0.061386,0.001304,,10.78547
Philippines,PHL,2009,,10.337557,0.064428,0.001252,,10.403237
Philippines,PHL,2010,,9.956422433,0.061716769,0.0012538,,10.019393
Philippines,PHL,2011,,10.0576039,0.088203869,0.0012116,,10.14701937
Philippines,PHL,2012,,10.432809,0.075339,0.00132,,10.509468
Philippines,PHL,2013,,9.816571,0.065655,0.001414,,9.88364
Philippines,PHL,2014,,10.503812,0.152052,0.016517,,10.672381
Philippines,PHL,2015,,11.41115,0.748414,0.138534,,12.298098
Philippines,PHL,2016,,11.7092548,0.996225182,0.952347077,,13.65782706
Poland,POL,1965,,0.048,0,0,,0.048
Poland,POL,1966,,0.076,0,0,,0.076
Poland,POL,1967,,0.082,0,0,,0.082
Poland,POL,1968,,0.088,0,0,,0.088
Poland,POL,1969,,0.169,0,0,,0.169
Poland,POL,1970,,0.128,0,0,,0.128
Poland,POL,1971,,0.169,0,0,,0.169
Poland,POL,1972,,0.272,0,0,,0.272
Poland,POL,1973,,0.295,0,0,,0.295
Poland,POL,1974,,0.326,0,0,,0.326
Poland,POL,1975,,0.334,0,0,,0.334
Poland,POL,1976,,0.305,0,0,,0.305
Poland,POL,1977,,0.401,0,0,,0.401
Poland,POL,1978,,0.38,0,0,,0.38
Poland,POL,1979,,0.354,0,0,,0.354
Poland,POL,1980,,0.409,0,0,,0.409
Poland,POL,1981,,0.391,0,0,,0.391
Poland,POL,1982,,0.396,0,0,,0.396
Poland,POL,1983,,0.474,0,0,,0.474
Poland,POL,1984,,0.495,0,0,,0.495
Poland,POL,1985,,0.536,0,0,,0.536
Poland,POL,1986,,0.525,0,0,,0.525
Poland,POL,1987,,0.324,0,0,,0.324
Poland,POL,1988,,0.209,0,0,,0.209
Poland,POL,1989,,0.234,0,0,,0.234
Poland,POL,1990,,0.148813187,0,0,,0.148813187
Poland,POL,1991,,0.253104396,0,0,,0.253104396
Poland,POL,1992,,0.244565934,0,0,,0.244565934
Poland,POL,1993,,0.211631868,0,0,,0.211631868
Poland,POL,1994,,0.204923077,0,0,,0.204923077
Poland,POL,1995,,0.209192308,0.001,0,,0.210192308
Poland,POL,1996,,0.232978022,0,0,,0.232978022
Poland,POL,1997,,0.346417582,0.002,0,,0.348417582
Poland,POL,1998,,0.343368132,0.004,0,,0.347368132
Poland,POL,1999,,0.291527473,0.004,0,,0.295527473
Poland,POL,2000,,0.319582418,0.005,0,,0.324582418
Poland,POL,2001,,0.444,0.014,0,,0.458
Poland,POL,2002,,0.427,0.061,0,,0.488
Poland,POL,2003,,0.455,0.124,0,,0.579
Poland,POL,2004,,0.8504,0.142,0,,0.9924
Poland,POL,2005,,1.5108,0.135,0,,1.6458
Poland,POL,2006,,1.9928,0.256,0,,2.2488
Poland,POL,2007,,2.5555,0.522,0,,3.0775
Poland,POL,2008,,3.617,0.837,0,,4.454
Poland,POL,2009,,5.2263,1.077,0,,6.3033
Poland,POL,2010,,6.3045,1.664,0,,7.9685
Poland,POL,2011,,7.6008,3.205,0.0002,,10.806
Poland,POL,2012,,10.0943,4.747,0.0011,,14.8424
Poland,POL,2013,,8.6221,6.004,0.0015,,14.6276
Poland,POL,2014,,9.977,7.678,0.007,,17.662
Poland,POL,2015,,9.936,10.858,0.057,,20.851
Poland,POL,2016,,7.816986549,12.587,0.124,,20.52798655
Portugal,PRT,1965,,0.207,0,0,,0.207
Portugal,PRT,1966,,0.2,0,0,,0.2
Portugal,PRT,1967,,0.192,0,0,,0.192
Portugal,PRT,1968,,0.228,0,0,,0.228
Portugal,PRT,1969,,0.28,0,0,,0.28
Portugal,PRT,1970,,0.186,0,0,,0.186
Portugal,PRT,1971,,0.143,0,0,,0.143
Portugal,PRT,1972,,0.113,0,0,,0.113
Portugal,PRT,1973,,0.2,0,0,,0.2
Portugal,PRT,1974,,0.18,0,0,,0.18
Portugal,PRT,1975,,0.236,0,0,,0.236
Portugal,PRT,1976,,0.23,0,0,,0.23
Portugal,PRT,1977,,0.234,0,0,,0.234
Portugal,PRT,1978,,0.232,0,0,,0.232
Portugal,PRT,1979,,0.258,0,0,,0.258
Portugal,PRT,1980,,0.32,0,0,,0.32
Portugal,PRT,1981,,0.311,0,0,,0.311
Portugal,PRT,1982,,0.353,0,0,,0.353
Portugal,PRT,1983,,0.405,0,0,,0.405
Portugal,PRT,1984,,0.373,0,0,,0.373
Portugal,PRT,1985,,0.548,0,0,,0.548
Portugal,PRT,1986,,0.606,0,0,,0.606
Portugal,PRT,1987,,0.614,0,0,,0.614
Portugal,PRT,1988,,0.653,0,0,,0.653
Portugal,PRT,1989,,0.661,0.001,0.001010101,,0.663010101
Portugal,PRT,1990,,0.693,0.000959596,0,,0.693959596
Portugal,PRT,1991,,0.813,0.000959596,0,,0.813959596
Portugal,PRT,1992,,0.887,0.003838384,0,,0.890838384
Portugal,PRT,1993,,0.905,0.010555556,0,,0.915555556
Portugal,PRT,1994,,0.967,0.017,0,,0.984
Portugal,PRT,1995,,1.03,0.016,0,,1.046
Portugal,PRT,1996,,1.008,0.021,0.001,,1.03
Portugal,PRT,1997,,1.087,0.038,0.001,,1.126
Portugal,PRT,1998,,1.0796,0.089,0.0008,,1.1694
Portugal,PRT,1999,,1.2381,0.123,0.0011,,1.3622
Portugal,PRT,2000,,1.376,0.168,0.0014,,1.5454
Portugal,PRT,2001,,1.45,0.256,0.0016,,1.7076
Portugal,PRT,2002,,1.569,0.362,0.0018,,1.9328
Portugal,PRT,2003,,1.484,0.496,0.0026,,1.9826
Portugal,PRT,2004,,1.631,0.816,0.0029,,2.4499
Portugal,PRT,2005,,1.722,1.773,0.0038,,3.4988
Portugal,PRT,2006,,1.789,2.925,0.005,,4.719
Portugal,PRT,2007,,2.083,4.037,0.024,,6.144
Portugal,PRT,2008,,2.044,5.757,0.041,,7.842
Portugal,PRT,2009,,2.271,7.577,0.16,,10.008
Portugal,PRT,2010,,2.811,9.182,0.215,,12.208
Portugal,PRT,2011,,3.133,9.162,0.282,,12.577
Portugal,PRT,2012,,3.097,10.26,0.393,,13.75
Portugal,PRT,2013,,3.247583434,12.01460111,0.479139885,,15.74132443
Portugal,PRT,2014,,3.25438015,12.11138423,0.627316615,,15.993081
Portugal,PRT,2015,,3.307567386,11.60763787,0.796154916,,15.71136017
Portugal,PRT,2016,,3.155,12.48,0.816,,16.451
Qatar,QAT,1965,,0,0,0,,0
Qatar,QAT,1966,,0,0,0,,0
Qatar,QAT,1967,,0,0,0,,0
Qatar,QAT,1968,,0,0,0,,0
Qatar,QAT,1969,,0,0,0,,0
Qatar,QAT,1970,,0,0,0,,0
Qatar,QAT,1971,,0,0,0,,0
Qatar,QAT,1972,,0,0,0,,0
Qatar,QAT,1973,,0,0,0,,0
Qatar,QAT,1974,,0,0,0,,0
Qatar,QAT,1975,,0,0,0,,0
Qatar,QAT,1976,,0,0,0,,0
Qatar,QAT,1977,,0,0,0,,0
Qatar,QAT,1978,,0,0,0,,0
Qatar,QAT,1979,,0,0,0,,0
Qatar,QAT,1980,,0,0,0,,0
Qatar,QAT,1981,,0,0,0,,0
Qatar,QAT,1982,,0,0,0,,0
Qatar,QAT,1983,,0,0,0,,0
Qatar,QAT,1984,,0,0,0,,0
Qatar,QAT,1985,,0,0,0,,0
Qatar,QAT,1986,,0,0,0,,0
Qatar,QAT,1987,,0,0,0,,0
Qatar,QAT,1988,,0,0,0,,0
Qatar,QAT,1989,,0,0,0,,0
Qatar,QAT,1990,,0,0,0,,0
Qatar,QAT,1991,,0,0,0,,0
Qatar,QAT,1992,,0,0,0,,0
Qatar,QAT,1993,,0,0,0,,0
Qatar,QAT,1994,,0,0,0,,0
Qatar,QAT,1995,,0,0,0,,0
Qatar,QAT,1996,,0,0,0,,0
Qatar,QAT,1997,,0,0,0,,0
Qatar,QAT,1998,,0,0,0,,0
Qatar,QAT,1999,,0,0,0,,0
Qatar,QAT,2000,,0,0,0,,0
Qatar,QAT,2001,,0,0,0,,0
Qatar,QAT,2002,,0,0,0,,0
Qatar,QAT,2003,,0,0,0,,0
Qatar,QAT,2004,,0,0,0,,0
Qatar,QAT,2005,,0,0,0,,0
Qatar,QAT,2006,,0,0,0,,0
Qatar,QAT,2007,,0,0,0,,0
Qatar,QAT,2008,,0,0,0,,0
Qatar,QAT,2009,,0,0,0,,0
Qatar,QAT,2010,,0,0,0,,0
Qatar,QAT,2011,,0,0,0,,0
Qatar,QAT,2012,,0,0,0.002519384,,0.002519384
Qatar,QAT,2013,,0,0,0.005025,,0.005025
Qatar,QAT,2014,,0,0,0.0067,,0.0067
Qatar,QAT,2015,,0,0,0.008375,,0.008375
Qatar,QAT,2016,,0,0,0.00923774,,0.00923774
Romania,ROU,1965,,0,0,0,,0
Romania,ROU,1966,,0,0,0,,0
Romania,ROU,1967,,0,0,0,,0
Romania,ROU,1968,,0,0,0,,0
Romania,ROU,1969,,0,0,0,,0
Romania,ROU,1970,,0,0,0,,0
Romania,ROU,1971,,0,0,0,,0
Romania,ROU,1972,,0,0,0,,0
Romania,ROU,1973,,0,0,0,,0
Romania,ROU,1974,,0,0,0,,0
Romania,ROU,1975,,0,0,0,,0
Romania,ROU,1976,,0,0,0,,0
Romania,ROU,1977,,0,0,0,,0
Romania,ROU,1978,,0,0,0,,0
Romania,ROU,1979,,0,0,0,,0
Romania,ROU,1980,,0,0,0,,0
Romania,ROU,1981,,0,0,0,,0
Romania,ROU,1982,,0,0,0,,0
Romania,ROU,1983,,0,0,0,,0
Romania,ROU,1984,,0,0,0,,0
Romania,ROU,1985,,0,0,0,,0
Romania,ROU,1986,,0,0,0,,0
Romania,ROU,1987,,0,0,0,,0
Romania,ROU,1988,,0,0,0,,0
Romania,ROU,1989,,0,0,0,,0
Romania,ROU,1990,,0.001052632,0.001010101,0,,0.002062733
Romania,ROU,1991,,0,0,0,,0
Romania,ROU,1992,,0.002,0,0,,0.002
Romania,ROU,1993,,0.001,0,0,,0.001
Romania,ROU,1994,,0,0,0,,0
Romania,ROU,1995,,0,0,0,,0
Romania,ROU,1996,,0,0,0,,0
Romania,ROU,1997,,0.011,0,0,,0.011
Romania,ROU,1998,,0.011,0,0,,0.011
Romania,ROU,1999,,0,0,0,,0
Romania,ROU,2000,,0,0,0,,0
Romania,ROU,2001,,0,0,0,,0
Romania,ROU,2002,,0.003,0,0,,0.003
Romania,ROU,2003,,0.003,0,0,,0.003
Romania,ROU,2004,,0.004,0,0,,0.004
Romania,ROU,2005,,0.006,0,0,,0.006
Romania,ROU,2006,,0.004,0.001,0,,0.005
Romania,ROU,2007,,0.035,0.003,0,,0.038
Romania,ROU,2008,,0.024,0.005,0,,0.029
Romania,ROU,2009,,0.01,0.009,0.001010101,,0.020010101
Romania,ROU,2010,,0.111,0.306,0.002020202,,0.419020202
Romania,ROU,2011,,0.198,1.387,0.001,,1.586
Romania,ROU,2012,,0.212,2.64,0.008,,2.86
Romania,ROU,2013,,0.252,4.52,0.42,,5.192
Romania,ROU,2014,,0.505,4.7236,1.2953,,6.5239
Romania,ROU,2015,,0.524,7.063,1.982,,9.569
Romania,ROU,2016,,0.449716475,6.725,1.844,,9.018716475
Russia,RUS,1985,,0,0,0,,0
Russia,RUS,1986,,0,0,0,,0
Russia,RUS,1987,,0,0,0,,0
Russia,RUS,1988,,0,0,0,,0
Russia,RUS,1989,,0,0,0,,0
Russia,RUS,1990,,0.065,0,0,,0.065
Russia,RUS,1991,,0.065,0,0,,0.065
Russia,RUS,1992,,0.063,0,0,,0.063
Russia,RUS,1993,,0.06,0,0,,0.06
Russia,RUS,1994,,0.061,0,0,,0.061
Russia,RUS,1995,,0.059,0,0,,0.059
Russia,RUS,1996,,0.057,0,0,,0.057
Russia,RUS,1997,,0.057,0,0,,0.057
Russia,RUS,1998,,0.058,0,0,,0.058
Russia,RUS,1999,,0.058,0,0,,0.058
Russia,RUS,2000,,0.079,0.0019,0,,0.0809
Russia,RUS,2001,,0.114,0.0031,0,,0.1171
Russia,RUS,2002,,0.1732,0.0062,0,,0.1794
Russia,RUS,2003,,0.3657,0.0086,0,,0.3743
Russia,RUS,2004,,0.4497,0.007,0,,0.4567
Russia,RUS,2005,,0.4512,0.0068,0,,0.458
Russia,RUS,2006,,0.5056,0.0052,0,,0.5108
Russia,RUS,2007,,0.4842,0.0066,0,,0.4908
Russia,RUS,2008,,0.4886,0.0052,0,,0.4938
Russia,RUS,2009,,0.4971,0.0038,0,,0.5009
Russia,RUS,2010,,0.536614,0.004186,0,,0.5408
Russia,RUS,2011,,0.556908,0.005392,0.0012,,0.5635
Russia,RUS,2012,,0.502649,0.005251,0.004211507,,0.512111507
Russia,RUS,2013,,0.481327,0.004473,0.0108,,0.4966
Russia,RUS,2014,,0.488341,0.096,0.0258,,0.610141
Russia,RUS,2015,,0.488341,0.1479326,0.042,,0.6782736
Russia,RUS,2016,,0.489678921,0.1468215,0.090848219,,0.72734864
Saudi Arabia,SAU,1965,,0,0,0,,0
Saudi Arabia,SAU,1966,,0,0,0,,0
Saudi Arabia,SAU,1967,,0,0,0,,0
Saudi Arabia,SAU,1968,,0,0,0,,0
Saudi Arabia,SAU,1969,,0,0,0,,0
Saudi Arabia,SAU,1970,,0,0,0,,0
Saudi Arabia,SAU,1971,,0,0,0,,0
Saudi Arabia,SAU,1972,,0,0,0,,0
Saudi Arabia,SAU,1973,,0,0,0,,0
Saudi Arabia,SAU,1974,,0,0,0,,0
Saudi Arabia,SAU,1975,,0,0,0,,0
Saudi Arabia,SAU,1976,,0,0,0,,0
Saudi Arabia,SAU,1977,,0,0,0,,0
Saudi Arabia,SAU,1978,,0,0,0,,0
Saudi Arabia,SAU,1979,,0,0,0,,0
Saudi Arabia,SAU,1980,,0,0,0,,0
Saudi Arabia,SAU,1981,,0,0,0,,0
Saudi Arabia,SAU,1982,,0,0,0,,0
Saudi Arabia,SAU,1983,,0,0,0,,0
Saudi Arabia,SAU,1984,,0,0,0,,0
Saudi Arabia,SAU,1985,,0,0,0,,0
Saudi Arabia,SAU,1986,,0,0,0,,0
Saudi Arabia,SAU,1987,,0,0,0,,0
Saudi Arabia,SAU,1988,,0,0,0,,0
Saudi Arabia,SAU,1989,,0,0,0,,0
Saudi Arabia,SAU,1990,,0,0,0,,0
Saudi Arabia,SAU,1991,,0,0,0,,0
Saudi Arabia,SAU,1992,,0,0,0,,0
Saudi Arabia,SAU,1993,,0,0,0,,0
Saudi Arabia,SAU,1994,,0,0,0,,0
Saudi Arabia,SAU,1995,,0,0,0,,0
Saudi Arabia,SAU,1996,,0,0,0,,0
Saudi Arabia,SAU,1997,,0,0,0,,0
Saudi Arabia,SAU,1998,,0,0,0,,0
Saudi Arabia,SAU,1999,,0,0,0,,0
Saudi Arabia,SAU,2000,,0,0,0,,0
Saudi Arabia,SAU,2001,,0,0,0,,0
Saudi Arabia,SAU,2002,,0,0,0,,0
Saudi Arabia,SAU,2003,,0,0,0,,0
Saudi Arabia,SAU,2004,,0,0,0,,0
Saudi Arabia,SAU,2005,,0,0,0,,0
Saudi Arabia,SAU,2006,,0,0,0,,0
Saudi Arabia,SAU,2007,,0,0,0,,0
Saudi Arabia,SAU,2008,,0,0,0,,0
Saudi Arabia,SAU,2009,,0,0,0,,0
Saudi Arabia,SAU,2010,,0,0,0,,0
Saudi Arabia,SAU,2011,,0,0,0.0003,,0.0003
Saudi Arabia,SAU,2012,,0,0,0.00075,,0.00075
Saudi Arabia,SAU,2013,,0,0,0.03795,,0.03795
Saudi Arabia,SAU,2014,,0,0,0.0526125,,0.0526125
Saudi Arabia,SAU,2015,,0,0,0.07245,,0.07245
Saudi Arabia,SAU,2016,,0,0,0.083026849,,0.083026849
Singapore,SGP,1965,,0,0,0,,0
Singapore,SGP,1966,,0,0,0,,0
Singapore,SGP,1967,,0,0,0,,0
Singapore,SGP,1968,,0,0,0,,0
Singapore,SGP,1969,,0,0,0,,0
Singapore,SGP,1970,,0,0,0,,0
Singapore,SGP,1971,,0,0,0,,0
Singapore,SGP,1972,,0,0,0,,0
Singapore,SGP,1973,,0,0,0,,0
Singapore,SGP,1974,,0,0,0,,0
Singapore,SGP,1975,,0,0,0,,0
Singapore,SGP,1976,,0,0,0,,0
Singapore,SGP,1977,,0,0,0,,0
Singapore,SGP,1978,,0,0,0,,0
Singapore,SGP,1979,,0,0,0,,0
Singapore,SGP,1980,,0,0,0,,0
Singapore,SGP,1981,,0,0,0,,0
Singapore,SGP,1982,,0,0,0,,0
Singapore,SGP,1983,,0,0,0,,0
Singapore,SGP,1984,,0,0,0,,0
Singapore,SGP,1985,,0,0,0,,0
Singapore,SGP,1986,,0.085,0,0,,0.085
Singapore,SGP,1987,,0.085,0,0,,0.085
Singapore,SGP,1988,,0.085,0,0,,0.085
Singapore,SGP,1989,,0.085,0,0,,0.085
Singapore,SGP,1990,,0.085,0,0,,0.085
Singapore,SGP,1991,,0.245,0,0,,0.245
Singapore,SGP,1992,,0.245,0,0,,0.245
Singapore,SGP,1993,,0.245,0,0,,0.245
Singapore,SGP,1994,,0.245,0,0,,0.245
Singapore,SGP,1995,,0.245,0,0,,0.245
Singapore,SGP,1996,,0.245,0,0,,0.245
Singapore,SGP,1997,,0.245,0,0,,0.245
Singapore,SGP,1998,,0.245,0,0,,0.245
Singapore,SGP,1999,,0.245,0,0,,0.245
Singapore,SGP,2000,,0.245,0,0,,0.245
Singapore,SGP,2001,,0.473,0,0,,0.473
Singapore,SGP,2002,,0.473,0,0,,0.473
Singapore,SGP,2003,,0.495,0,0,,0.495
Singapore,SGP,2004,,0.479,0,0,,0.479
Singapore,SGP,2005,,0.478,0,0,,0.478
Singapore,SGP,2006,,0.477,0,0,,0.477
Singapore,SGP,2007,,0.487,0,0,,0.487
Singapore,SGP,2008,,0.524,0,0,,0.524
Singapore,SGP,2009,,0.532,0,0.001312153,,0.533312153
Singapore,SGP,2010,,0.587,0,0.003269286,,0.590269286
Singapore,SGP,2011,,0.603,0,0.005544325,,0.608544325
Singapore,SGP,2012,,0.625,0,0.009104057,,0.634104057
Singapore,SGP,2013,,0.725,0,0.014420491,,0.739420491
Singapore,SGP,2014,,0.785,0,0.02754731,,0.81254731
Singapore,SGP,2015,,0.820725487,0,0.052842943,,0.87356843
Singapore,SGP,2016,,0.917080457,0,0.08844174,,1.005522197
Slovakia,SVK,1965,,0,0,0,,0
Slovakia,SVK,1966,,0,0,0,,0
Slovakia,SVK,1967,,0,0,0,,0
Slovakia,SVK,1968,,0,0,0,,0
Slovakia,SVK,1969,,0,0,0,,0
Slovakia,SVK,1970,,0,0,0,,0
Slovakia,SVK,1971,,0,0,0,,0
Slovakia,SVK,1972,,0,0,0,,0
Slovakia,SVK,1973,,0,0,0,,0
Slovakia,SVK,1974,,0,0,0,,0
Slovakia,SVK,1975,,0,0,0,,0
Slovakia,SVK,1976,,0,0,0,,0
Slovakia,SVK,1977,,0,0,0,,0
Slovakia,SVK,1978,,0,0,0,,0
Slovakia,SVK,1979,,0,0,0,,0
Slovakia,SVK,1980,,0,0,0,,0
Slovakia,SVK,1981,,0,0,0,,0
Slovakia,SVK,1982,,0,0,0,,0
Slovakia,SVK,1983,,0,0,0,,0
Slovakia,SVK,1984,,0,0,0,,0
Slovakia,SVK,1985,,0,0,0,,0
Slovakia,SVK,1986,,0,0,0,,0
Slovakia,SVK,1987,,0,0,0,,0
Slovakia,SVK,1988,,0,0,0,,0
Slovakia,SVK,1989,,0,0,0,,0
Slovakia,SVK,1990,,0,0,0,,0
Slovakia,SVK,1991,,0,0,0,,0
Slovakia,SVK,1992,,0,0,0,,0
Slovakia,SVK,1993,,0,0,0,,0
Slovakia,SVK,1994,,0,0,0,,0
Slovakia,SVK,1995,,0,0,0,,0
Slovakia,SVK,1996,,0,0,0,,0
Slovakia,SVK,1997,,0,0,0,,0
Slovakia,SVK,1998,,0,0,0,,0
Slovakia,SVK,1999,,0,0,0,,0
Slovakia,SVK,2000,,0,0,0,,0
Slovakia,SVK,2001,,0.154,0,0,,0.154
Slovakia,SVK,2002,,0.152,0,0,,0.152
Slovakia,SVK,2003,,0.099,0.002,0,,0.101
Slovakia,SVK,2004,,0.02,0.006,0,,0.026
Slovakia,SVK,2005,,0.032,0.007,0,,0.039
Slovakia,SVK,2006,,0.398,0.006,0,,0.404
Slovakia,SVK,2007,,0.475,0.008,0,,0.483
Slovakia,SVK,2008,,0.517,0.007,0,,0.524
Slovakia,SVK,2009,,0.537,0.006,0,,0.543
Slovakia,SVK,2010,,0.662,0.006,0.017,,0.685
Slovakia,SVK,2011,,0.819,0.005,0.397,,1.221
Slovakia,SVK,2012,,0.941,0.006,0.424,,1.371
Slovakia,SVK,2013,,0.911,0.006,0.588,,1.505
Slovakia,SVK,2014,,1.417,0.006,0.597,,2.02
Slovakia,SVK,2015,,1.662,0.006,0.506,,2.174
Slovakia,SVK,2016,,1.680230347,0.006016438,0.532,,2.218246786
South Africa,ZAF,1965,,0,0,0,,0
South Africa,ZAF,1966,,0,0,0,,0
South Africa,ZAF,1967,,0,0,0,,0
South Africa,ZAF,1968,,0,0,0,,0
South Africa,ZAF,1969,,0,0,0,,0
South Africa,ZAF,1970,,0,0,0,,0
South Africa,ZAF,1971,,0,0,0,,0
South Africa,ZAF,1972,,0,0,0,,0
South Africa,ZAF,1973,,0,0,0,,0
South Africa,ZAF,1974,,0,0,0,,0
South Africa,ZAF,1975,,0,0,0,,0
South Africa,ZAF,1976,,0,0,0,,0
South Africa,ZAF,1977,,0,0,0,,0
South Africa,ZAF,1978,,0,0,0,,0
South Africa,ZAF,1979,,0,0,0,,0
South Africa,ZAF,1980,,0,0,0,,0
South Africa,ZAF,1981,,0,0,0,,0
South Africa,ZAF,1982,,0,0,0,,0
South Africa,ZAF,1983,,0,0,0,,0
South Africa,ZAF,1984,,0,0,0,,0
South Africa,ZAF,1985,,0,0,0,,0
South Africa,ZAF,1986,,0,0,0,,0
South Africa,ZAF,1987,,0,0,0,,0
South Africa,ZAF,1988,,0,0,0,,0
South Africa,ZAF,1989,,0,0,0,,0
South Africa,ZAF,1990,,0,0,0,,0
South Africa,ZAF,1991,,0,0,0,,0
South Africa,ZAF,1992,,0,0,0,,0
South Africa,ZAF,1993,,0,0,0,,0
South Africa,ZAF,1994,,0,0,0,,0
South Africa,ZAF,1995,,0,0,0,,0
South Africa,ZAF,1996,,0.06,0,0,,0.06
South Africa,ZAF,1997,,0.146,0,0,,0.146
South Africa,ZAF,1998,,0.231,0,0,,0.231
South Africa,ZAF,1999,,0.197,0,0,,0.197
South Africa,ZAF,2000,,0.307,0,0,,0.307
South Africa,ZAF,2001,,0.307,0,0,,0.307
South Africa,ZAF,2002,,0.259,0,0.021212121,,0.280212121
South Africa,ZAF,2003,,0.259,0.006,0.021212121,,0.286212121
South Africa,ZAF,2004,,0.262,0.012,0.021212121,,0.295212121
South Africa,ZAF,2005,,0.265,0.012,0.021212121,,0.298212121
South Africa,ZAF,2006,,0.269,0.012,0.021212121,,0.302212121
South Africa,ZAF,2007,,0.273,0.012,0.021212121,,0.306212121
South Africa,ZAF,2008,,0.277,0.021,0.021212121,,0.319212121
South Africa,ZAF,2009,,0.281,0.03,0.021212121,,0.332212121
South Africa,ZAF,2010,,0.285,0.034,0.034177273,,0.353177273
South Africa,ZAF,2011,,0.289,0.037,0.071340909,,0.397340909
South Africa,ZAF,2012,,0.293,0.037,0.0949,,0.4249
South Africa,ZAF,2013,,0.298,0.037,0.243,,0.578
South Africa,ZAF,2014,,0.303,1.066,1.123,,2.492
South Africa,ZAF,2015,,0.303,3.071,2.749,,6.123
South Africa,ZAF,2016,,0.303830137,4.175852055,3.274,,7.753682192
South Korea,KOR,1965,,0,0,0,,0
South Korea,KOR,1966,,0,0,0,,0
South Korea,KOR,1967,,0,0,0,,0
South Korea,KOR,1968,,0,0,0,,0
South Korea,KOR,1969,,0,0,0,,0
South Korea,KOR,1970,,0,0,0,,0
South Korea,KOR,1971,,0,0,0,,0
South Korea,KOR,1972,,0,0,0,,0
South Korea,KOR,1973,,0,0,0,,0
South Korea,KOR,1974,,0,0,0,,0
South Korea,KOR,1975,,0,0,0,,0
South Korea,KOR,1976,,0,0,0,,0
South Korea,KOR,1977,,0,0,0,,0
South Korea,KOR,1978,,0,0,0,,0
South Korea,KOR,1979,,0,0,0,,0
South Korea,KOR,1980,,0,0,0,,0
South Korea,KOR,1981,,0,0,0,,0
South Korea,KOR,1982,,0,0,0,,0
South Korea,KOR,1983,,0,0,0,,0
South Korea,KOR,1984,,0,0,0,,0
South Korea,KOR,1985,,0,0,0,,0
South Korea,KOR,1986,,0,0,0,,0
South Korea,KOR,1987,,0,0,0,,0
South Korea,KOR,1988,,0,0,0,,0
South Korea,KOR,1989,,0,0,0,,0
South Korea,KOR,1990,,0,0,0,,0
South Korea,KOR,1991,,0,0,0.002020202,,0.002020202
South Korea,KOR,1992,,0,0,0.002020202,,0.002020202
South Korea,KOR,1993,,0,0,0.002020202,,0.002020202
South Korea,KOR,1994,,0,0.003838384,0.003030303,,0.006868687
South Korea,KOR,1995,,0.25,0.000959596,0.003030303,,0.253989899
South Korea,KOR,1996,,0.403,0.000959596,0.003030303,,0.406989899
South Korea,KOR,1997,,0.078,0.001919192,0.004040404,,0.083959596
South Korea,KOR,1998,,0.058,0.003838384,0.003838384,,0.065676768
South Korea,KOR,1999,,0.087,0.016313131,0.004040404,,0.107353535
South Korea,KOR,2000,,0.079,0.016161616,0.005050505,,0.100212121
South Korea,KOR,2001,,0.088,0.012121212,0.006060606,,0.106181818
South Korea,KOR,2002,,0.179,0.014141414,0.007070707,,0.200212121
South Korea,KOR,2003,,0.188,0.024242424,0.008080808,,0.220323232
